order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
68783,1326,2025-11-22,Delivered,Debit Card,217.01,7.0
68784,18555,2025-03-16,Delivered,UPI,158.42,
68785,8062,2025-11-09,Cancelled,UPI,72.73,4.0
68786,18957,2025-02-04,Delivered,UPI,104.13,
68787,7084,2025-02-11,Delivered,Net Banking,55.15,3.0
68788,18917,2025-03-25,Delivered,UPI,53.94,
68789,16194,2025-07-14,Delivered,Credit Card,137.48,6.0
68790,6598,2025-11-28,Delivered,UPI,47.52,
68791,8565,2025-03-29,Delivered,Credit Card,164.58,
68792,18927,2025-01-10,Delivered,Net Banking,174.91,6.0
68793,14821,2025-03-13,Shipped,UPI,173.95,2.0
68794,16097,2025-09-02,Delivered,UPI,173.9,
68795,12605,2025-07-14,Delivered,Debit Card,110.52,
68796,1215,2025-10-01,Delivered,UPI,218.63,
68797,17193,2025-01-09,Delivered,UPI,217.19,1.0
68798,15564,2025-02-16,Delivered,COD,47.01,3.0
68799,11445,2025-02-07,Delivered,Credit Card,155.55,
68800,13841,2025-09-17,Delivered,UPI,127.63,
68801,4720,2025-10-05,Delivered,Debit Card,61.58,
68802,18613,2025-06-21,Delivered,UPI,148.57,5.0
68803,4344,2025-07-14,Delivered,Wallet,208.12,
68804,13428,2025-03-16,Cancelled,Credit Card,111.3,8.0
68805,9582,2025-02-17,Delivered,Credit Card,71.38,
68806,11040,2025-07-24,Delivered,UPI,145.34,
68807,4164,2025-03-08,Delivered,Wallet,204.93,
68808,3636,2025-10-06,Delivered,Debit Card,105.74,7.0
68809,6629,2025-07-30,Delivered,UPI,105.55,6.0
68810,604,2025-10-01,Delivered,UPI,137.79,
68811,2465,2025-06-02,Delivered,Wallet,127.71,3.0
68812,7357,2025-01-02,Delivered,Credit Card,129.9,1.0
68813,12225,2025-05-25,Delivered,Credit Card,182.12,
68814,7094,2025-07-15,Shipped,Credit Card,219.89,5.0
68815,1471,2025-08-20,Delivered,Credit Card,143.97,
68816,16016,2025-05-30,Delivered,Credit Card,106.24,
68817,3197,2025-04-07,Delivered,Debit Card,75.74,
68818,1118,2025-02-06,Delivered,COD,219.32,
68819,7097,2025-04-01,Delivered,Wallet,213.9,
68820,9365,2025-02-06,Delivered,UPI,200.93,3.0
68821,17917,2025-06-11,Delivered,UPI,193.81,2.0
68822,5088,2025-10-05,Delivered,Net Banking,105.08,
68823,11787,2025-08-03,Delivered,Net Banking,202.75,
68824,5634,2025-07-02,Delivered,UPI,118.91,7.0
68825,2456,2025-03-16,Delivered,Debit Card,78.19,4.0
68826,12780,2025-11-21,Delivered,UPI,70.97,8.0
68827,14936,2025-08-15,Delivered,COD,105.21,
68828,10899,2025-08-24,Delivered,Debit Card,143.14,
68829,6781,2025-08-21,Delivered,UPI,161.99,
68830,19796,2025-05-07,Delivered,UPI,58.02,8.0
68831,675,2025-03-15,Delivered,Debit Card,109.79,
68832,11071,2025-09-25,Delivered,Credit Card,128.67,3.0
68833,13340,2025-07-12,Delivered,UPI,117.03,
68834,8531,2025-06-04,Delivered,Net Banking,141.69,
68835,2706,2025-10-17,Delivered,Wallet,171.49,8.0
68836,3581,2025-02-16,Delivered,UPI,121.36,
68837,18976,2025-05-13,Delivered,Debit Card,213.77,
68838,18210,2025-02-16,Shipped,Credit Card,115.68,
68839,3503,2025-01-25,Delivered,UPI,192.04,3.0
68840,1178,2025-12-30,Delivered,Net Banking,192.33,
68841,3459,2025-07-03,Delivered,Credit Card,141.29,
68842,17589,2025-10-01,Cancelled,Credit Card,45.94,1.0
68843,1993,2025-05-25,Delivered,UPI,200.89,6.0
68844,3270,2025-09-06,Delivered,UPI,59.49,
68845,14071,2025-08-26,Cancelled,Net Banking,180.66,
68846,16368,2025-12-31,Delivered,UPI,152.09,
68847,10920,2025-01-02,Delivered,Net Banking,133.63,1.0
68848,3967,2025-09-23,Cancelled,UPI,179.06,
68849,16149,2025-07-07,Cancelled,COD,74.49,2.0
68850,7509,2025-10-27,Delivered,COD,216.13,
68851,13452,2025-08-16,Delivered,Debit Card,139.27,
68852,5080,2025-05-17,Delivered,Net Banking,117.71,
68853,11095,2025-02-05,Delivered,Debit Card,202.08,8.0
68854,6781,2025-04-02,Delivered,Debit Card,156.17,
68855,4773,2025-06-14,Delivered,UPI,182.58,
68856,14540,2025-04-17,Delivered,Net Banking,159.67,
68857,17363,2025-02-27,Cancelled,COD,139.88,1.0
68858,17508,2025-01-22,Shipped,COD,46.48,
68859,8907,2025-05-25,Delivered,Debit Card,197.31,4.0
68860,18277,2025-11-06,Delivered,UPI,49.98,
68861,10479,2025-05-31,Delivered,Wallet,63.59,
68862,7127,2025-04-02,Shipped,Debit Card,111.23,
68863,15149,2025-08-04,Delivered,COD,89.98,
68864,5640,2025-12-09,Delivered,Debit Card,131.72,5.0
68865,8177,2025-09-27,Delivered,Debit Card,71.33,
68866,15960,2025-08-30,Delivered,UPI,184.64,
68867,9909,2025-07-14,Delivered,UPI,119.85,
68868,2593,2025-01-30,Delivered,UPI,42.79,
68869,19131,2025-12-03,Delivered,UPI,104.79,
68870,240,2025-02-28,Delivered,UPI,200.4,4.0
68871,5026,2025-03-19,Delivered,Wallet,153.2,
68872,16131,2025-03-17,Delivered,UPI,117.32,4.0
68873,16902,2025-09-09,Delivered,Debit Card,124.63,
68874,13496,2025-02-20,Delivered,Credit Card,40.94,3.0
68875,12334,2025-05-01,Delivered,COD,208.83,
68876,16639,2025-03-13,Delivered,Credit Card,187.95,6.0
68877,14851,2025-11-19,Delivered,UPI,173.72,6.0
68878,19653,2025-01-16,Delivered,Debit Card,174.12,
68879,9302,2025-03-02,Delivered,Credit Card,172.48,
68880,5544,2025-01-02,Delivered,COD,200.27,6.0
68881,94,2025-08-20,Delivered,UPI,100.89,4.0
68882,6649,2025-05-18,Delivered,Debit Card,121.41,5.0
68883,16509,2025-10-31,Delivered,Credit Card,127.3,7.0
68884,679,2025-02-23,Delivered,UPI,196.9,
68885,13759,2025-09-12,Delivered,UPI,195.28,
68886,930,2025-09-20,Cancelled,UPI,168.54,
68887,9600,2025-02-24,Delivered,Credit Card,164.33,
68888,8516,2025-04-01,Shipped,UPI,62.75,
68889,18815,2025-02-03,Delivered,UPI,185.4,
68890,6467,2025-06-25,Delivered,Wallet,72.12,6.0
68891,10723,2025-11-02,Delivered,Net Banking,110.86,
68892,12460,2025-01-05,Delivered,Debit Card,121.57,6.0
68893,5892,2025-06-23,Delivered,Debit Card,206.85,
68894,5088,2025-12-01,Delivered,COD,84.93,
68895,5832,2025-11-13,Delivered,Debit Card,128.21,2.0
68896,2593,2025-01-07,Delivered,Debit Card,55.95,3.0
68897,2347,2025-10-18,Cancelled,Credit Card,121.34,3.0
68898,11881,2025-03-22,Delivered,UPI,201.12,
68899,2003,2025-03-27,Delivered,Credit Card,180.69,4.0
68900,3914,2025-08-13,Delivered,UPI,171.54,8.0
68901,3427,2025-09-13,Delivered,Credit Card,78.14,
68902,2805,2025-07-27,Delivered,Credit Card,204.76,1.0
68903,2852,2025-12-10,Delivered,UPI,162.33,
68904,15962,2025-08-17,Delivered,UPI,96.36,
68905,4950,2025-09-06,Delivered,Credit Card,101.7,8.0
68906,4451,2025-09-29,Delivered,COD,210.58,5.0
68907,2596,2025-06-14,Delivered,Net Banking,148.38,5.0
68908,13958,2025-06-19,Delivered,Debit Card,188.48,
68909,2859,2025-10-21,Delivered,UPI,218.79,
68910,1118,2025-09-24,Delivered,Wallet,211.35,
68911,19956,2025-09-15,Delivered,UPI,41.21,
68912,11386,2025-04-25,Delivered,Net Banking,49.49,
68913,13917,2025-05-12,Delivered,COD,164.65,4.0
68914,17607,2025-02-12,Delivered,Net Banking,194.25,3.0
68915,49,2025-10-02,Delivered,Credit Card,97.49,8.0
68916,16080,2025-06-20,Delivered,UPI,178.19,
68917,13752,2025-05-19,Delivered,UPI,92.22,1.0
68918,6708,2025-04-04,Delivered,UPI,186.45,5.0
68919,1132,2025-03-07,Delivered,Credit Card,187.38,6.0
68920,11082,2025-10-05,Delivered,COD,172.02,
68921,6216,2025-07-18,Delivered,Net Banking,82.23,
68922,764,2025-10-17,Delivered,Wallet,90.57,
68923,18762,2025-08-22,Delivered,Credit Card,143.41,
68924,975,2025-11-25,Cancelled,Wallet,64.71,4.0
68925,10063,2025-11-19,Delivered,UPI,73.08,
68926,14284,2025-08-17,Delivered,Credit Card,204.23,
68927,10491,2025-12-08,Delivered,COD,212.64,
68928,19706,2025-12-16,Delivered,Credit Card,76.88,
68929,12148,2025-02-18,Delivered,Debit Card,79.67,3.0
68930,11744,2025-12-23,Delivered,Credit Card,177.03,3.0
68931,12650,2025-10-22,Shipped,COD,201.65,2.0
68932,19519,2025-09-03,Delivered,Credit Card,167.47,
68933,6573,2025-12-10,Delivered,Credit Card,191.03,7.0
68934,16721,2025-10-31,Delivered,Debit Card,61.78,
68935,1711,2025-11-18,Delivered,Debit Card,192.87,
68936,13142,2025-03-12,Cancelled,UPI,127.24,
68937,11530,2025-06-14,Delivered,COD,165.93,
68938,12672,2025-05-26,Delivered,Credit Card,191.9,
68939,8964,2025-04-12,Delivered,UPI,202.53,
68940,14041,2025-04-09,Delivered,Debit Card,191.12,8.0
68941,13281,2025-03-08,Delivered,COD,134.15,6.0
68942,17052,2025-08-22,Delivered,Debit Card,216.6,5.0
68943,18378,2025-09-16,Delivered,UPI,185.96,6.0
68944,4182,2025-12-23,Delivered,COD,150.6,
68945,14775,2025-12-31,Delivered,Debit Card,99.8,8.0
68946,10915,2025-07-19,Delivered,UPI,63.55,
68947,6000,2025-09-30,Delivered,Credit Card,207.32,
68948,3870,2025-07-19,Delivered,Credit Card,110.09,
68949,4931,2025-02-16,Delivered,COD,94.57,2.0
68950,8123,2025-11-08,Delivered,Credit Card,67.96,6.0
68951,9768,2025-06-01,Delivered,Credit Card,69.69,4.0
68952,6404,2025-05-27,Delivered,COD,124.0,7.0
68953,7582,2025-09-10,Delivered,UPI,142.33,
68954,18351,2025-10-08,Delivered,Net Banking,188.83,
68955,3858,2025-10-03,Delivered,UPI,98.79,
68956,909,2025-09-06,Delivered,UPI,165.16,
68957,14786,2025-10-03,Delivered,UPI,100.55,
68958,6779,2025-08-04,Delivered,Credit Card,52.03,
68959,5262,2025-05-13,Delivered,UPI,192.05,
68960,19016,2025-06-04,Delivered,Credit Card,96.47,8.0
68961,7451,2025-12-18,Delivered,Net Banking,212.42,
68962,8460,2025-05-11,Delivered,Wallet,202.79,
68963,12246,2025-11-09,Delivered,Credit Card,126.19,
68964,7921,2025-08-31,Delivered,Debit Card,201.56,
68965,16507,2025-02-18,Delivered,COD,47.35,
68966,9056,2025-01-20,Delivered,COD,171.32,4.0
68967,7763,2025-12-10,Delivered,Debit Card,77.83,
68968,11464,2025-07-18,Delivered,UPI,208.06,
68969,18663,2025-02-02,Cancelled,COD,41.97,4.0
68970,10710,2025-06-24,Delivered,Credit Card,170.68,5.0
68971,6278,2025-11-27,Cancelled,Net Banking,193.64,
68972,6890,2025-10-02,Delivered,Wallet,127.03,
68973,4003,2025-01-02,Delivered,UPI,189.98,
68974,12609,2025-08-08,Delivered,Debit Card,149.11,
68975,594,2025-03-08,Delivered,COD,170.18,4.0
68976,13691,2025-05-04,Delivered,UPI,82.71,
68977,18035,2025-01-15,Delivered,Debit Card,128.86,
68978,13040,2025-01-06,Delivered,UPI,121.04,
68979,16827,2025-03-24,Shipped,UPI,147.26,8.0
68980,1697,2025-10-11,Delivered,UPI,120.31,
68981,14645,2025-08-12,Delivered,UPI,176.15,8.0
68982,15134,2025-02-13,Delivered,UPI,69.87,
68983,6872,2025-07-09,Shipped,UPI,212.67,2.0
68984,13979,2025-02-08,Delivered,Wallet,60.64,
68985,8724,2025-07-17,Delivered,Credit Card,200.19,
68986,14348,2025-11-01,Delivered,UPI,186.11,
68987,13895,2025-07-15,Delivered,UPI,69.2,4.0
68988,6096,2025-03-17,Delivered,UPI,72.63,
68989,576,2025-06-29,Delivered,Credit Card,87.39,
68990,15584,2025-07-04,Delivered,Credit Card,128.03,1.0
68991,5965,2025-09-18,Delivered,UPI,58.16,2.0
68992,11516,2025-05-25,Delivered,Credit Card,192.55,3.0
68993,12549,2025-09-27,Delivered,Credit Card,103.7,
68994,17749,2025-06-15,Delivered,UPI,147.06,4.0
68995,588,2025-09-23,Delivered,Credit Card,207.37,
68996,10696,2025-08-21,Delivered,UPI,191.94,
68997,12720,2025-07-29,Cancelled,Wallet,168.84,
68998,12289,2025-06-06,Delivered,UPI,60.92,
68999,15143,2025-11-28,Delivered,UPI,138.85,3.0
69000,1239,2025-05-29,Delivered,Wallet,196.88,
69001,4676,2025-07-30,Delivered,Debit Card,108.21,1.0
69002,12821,2025-01-05,Delivered,Debit Card,51.66,3.0
69003,6798,2025-11-13,Delivered,Credit Card,166.71,
69004,5334,2025-02-22,Shipped,Credit Card,60.73,3.0
69005,7586,2025-10-17,Delivered,Net Banking,192.8,2.0
69006,17339,2025-12-24,Shipped,UPI,65.54,
69007,4314,2025-04-21,Delivered,Credit Card,160.15,
69008,16008,2025-12-23,Delivered,Wallet,93.86,
69009,7280,2025-01-04,Delivered,UPI,55.52,
69010,13351,2025-11-15,Delivered,UPI,175.2,4.0
69011,2908,2025-03-17,Delivered,COD,103.08,6.0
69012,3357,2025-12-04,Delivered,Net Banking,42.82,
69013,2669,2025-08-19,Delivered,Net Banking,187.94,
69014,16854,2025-10-30,Shipped,Credit Card,43.26,6.0
69015,13952,2025-02-18,Delivered,Credit Card,119.67,6.0
69016,17652,2025-06-24,Delivered,COD,48.16,
69017,12547,2025-03-11,Delivered,UPI,150.01,5.0
69018,12876,2025-05-19,Delivered,Debit Card,134.49,
69019,10602,2025-10-21,Delivered,Wallet,89.09,
69020,1185,2025-04-18,Delivered,COD,152.48,
69021,724,2025-10-05,Delivered,Net Banking,72.69,
69022,9947,2025-08-03,Delivered,Debit Card,118.61,
69023,10008,2025-08-05,Shipped,Credit Card,192.58,
69024,4555,2025-01-07,Delivered,COD,193.05,
69025,11818,2025-03-18,Delivered,UPI,114.45,
69026,18096,2025-11-30,Delivered,UPI,63.9,
69027,15657,2025-06-11,Shipped,UPI,150.91,
69028,11343,2025-03-24,Delivered,UPI,208.54,
69029,5395,2025-09-26,Delivered,UPI,118.84,
69030,4892,2025-11-19,Delivered,Net Banking,130.28,
69031,16615,2025-10-27,Delivered,UPI,114.89,
69032,7446,2025-08-05,Delivered,Credit Card,167.42,
69033,12351,2025-01-24,Delivered,Net Banking,115.75,
69034,17764,2025-03-24,Delivered,UPI,115.82,2.0
69035,7448,2025-08-26,Delivered,UPI,158.72,
69036,14001,2025-10-03,Delivered,UPI,125.68,
69037,16034,2025-12-16,Delivered,Credit Card,189.82,4.0
69038,3010,2025-10-22,Delivered,Credit Card,176.13,
69039,1566,2025-07-29,Delivered,Debit Card,151.08,1.0
69040,16482,2025-08-28,Delivered,Net Banking,112.24,7.0
69041,18151,2025-03-20,Delivered,Credit Card,96.5,
69042,8107,2025-03-10,Delivered,Credit Card,84.37,6.0
69043,9840,2025-03-06,Delivered,Net Banking,78.63,7.0
69044,14670,2025-10-26,Delivered,UPI,148.07,
69045,3918,2025-01-16,Delivered,Wallet,154.1,
69046,292,2025-11-11,Delivered,Debit Card,129.48,1.0
69047,17074,2025-06-11,Delivered,Credit Card,160.14,
69048,13127,2025-07-28,Cancelled,UPI,134.97,5.0
69049,13589,2025-10-31,Shipped,Credit Card,137.21,5.0
69050,11595,2025-03-25,Cancelled,Credit Card,124.06,7.0
69051,11225,2025-03-18,Shipped,Credit Card,174.41,8.0
69052,19548,2025-07-13,Delivered,Net Banking,180.31,
69053,12647,2025-11-30,Delivered,Credit Card,87.21,
69054,2829,2025-08-18,Delivered,Credit Card,71.85,
69055,5489,2025-01-08,Delivered,UPI,80.01,
69056,5657,2025-09-14,Delivered,UPI,52.32,
69057,4240,2025-08-23,Delivered,Credit Card,159.25,
69058,17298,2025-05-27,Delivered,Wallet,186.74,
69059,10486,2025-05-23,Delivered,Credit Card,111.9,5.0
69060,9650,2025-02-04,Delivered,Credit Card,53.08,5.0
69061,19777,2025-01-02,Delivered,UPI,142.66,2.0
69062,827,2025-01-18,Delivered,Credit Card,64.97,
69063,9099,2025-01-05,Delivered,UPI,93.72,5.0
69064,4346,2025-11-07,Delivered,Credit Card,128.94,3.0
69065,8603,2025-12-06,Delivered,Credit Card,213.0,
69066,3266,2025-01-09,Delivered,UPI,74.1,3.0
69067,2898,2025-07-21,Delivered,UPI,199.62,
69068,5488,2025-03-06,Delivered,Credit Card,129.93,1.0
69069,2534,2025-07-15,Delivered,Wallet,55.46,
69070,19025,2025-07-21,Delivered,UPI,150.54,
69071,2538,2025-01-31,Delivered,UPI,98.19,8.0
69072,9401,2025-07-25,Shipped,Credit Card,127.78,
69073,15589,2025-12-03,Delivered,Debit Card,157.26,
69074,16882,2025-01-05,Delivered,UPI,180.27,
69075,19266,2025-07-31,Delivered,UPI,159.5,
69076,11131,2025-02-27,Cancelled,UPI,172.66,3.0
69077,6310,2025-09-28,Delivered,Credit Card,146.2,6.0
69078,12793,2025-02-01,Delivered,Credit Card,152.29,
69079,11916,2025-12-03,Delivered,UPI,45.15,
69080,11857,2025-02-20,Shipped,Net Banking,44.14,2.0
69081,7190,2025-09-03,Cancelled,Credit Card,57.73,
69082,17597,2025-12-31,Delivered,UPI,153.25,
69083,11120,2025-11-23,Delivered,Credit Card,128.14,
69084,12139,2025-12-15,Delivered,Debit Card,208.19,3.0
69085,8716,2025-08-08,Delivered,Debit Card,74.44,6.0
69086,4746,2025-01-28,Delivered,COD,136.3,6.0
69087,4565,2025-07-04,Delivered,UPI,71.58,8.0
69088,12662,2025-07-03,Delivered,Credit Card,145.05,
69089,258,2025-05-30,Delivered,COD,73.44,
69090,18743,2025-11-14,Delivered,Credit Card,166.86,7.0
69091,8785,2025-12-01,Delivered,Credit Card,208.9,
69092,17193,2025-11-13,Delivered,Credit Card,187.55,1.0
69093,8692,2025-04-10,Delivered,Credit Card,87.79,6.0
69094,2383,2025-03-19,Delivered,UPI,106.87,
69095,2116,2025-01-17,Delivered,Debit Card,215.79,
69096,26,2025-09-01,Delivered,Wallet,115.73,7.0
69097,5889,2025-09-04,Shipped,Debit Card,183.12,2.0
69098,8707,2025-03-17,Delivered,Net Banking,167.19,
69099,486,2025-09-14,Delivered,Wallet,175.45,
69100,9176,2025-01-01,Cancelled,Credit Card,40.4,
69101,2617,2025-04-22,Delivered,Debit Card,179.77,5.0
69102,10831,2025-06-30,Delivered,UPI,157.43,6.0
69103,12371,2025-02-07,Delivered,Debit Card,115.61,
69104,10237,2025-06-25,Delivered,Debit Card,59.41,1.0
69105,10431,2025-03-21,Delivered,UPI,184.61,1.0
69106,3278,2025-04-20,Delivered,Debit Card,166.42,
69107,12020,2025-07-07,Delivered,Credit Card,68.71,4.0
69108,19590,2025-11-27,Cancelled,Net Banking,82.36,7.0
69109,19576,2025-08-14,Shipped,Credit Card,176.99,
69110,7028,2025-01-07,Shipped,Wallet,214.27,
69111,14530,2025-02-25,Delivered,UPI,193.48,
69112,8919,2025-01-24,Delivered,Credit Card,147.19,6.0
69113,2794,2025-03-14,Delivered,Credit Card,44.1,8.0
69114,14744,2025-05-16,Delivered,Credit Card,110.3,7.0
69115,6930,2025-03-10,Delivered,Debit Card,159.06,5.0
69116,15199,2025-07-01,Delivered,UPI,189.06,
69117,7632,2025-11-09,Delivered,UPI,107.11,1.0
69118,3501,2025-11-09,Cancelled,UPI,201.0,
69119,17059,2025-05-14,Cancelled,Net Banking,208.43,8.0
69120,1060,2025-05-09,Delivered,Net Banking,167.73,
69121,7391,2025-10-16,Delivered,Debit Card,90.34,5.0
69122,13417,2025-06-12,Delivered,COD,204.4,8.0
69123,17776,2025-12-23,Delivered,UPI,172.19,
69124,3252,2025-06-24,Delivered,Credit Card,185.36,6.0
69125,1910,2025-04-06,Delivered,Debit Card,134.17,
69126,6106,2025-01-04,Delivered,UPI,60.64,4.0
69127,5262,2025-12-18,Cancelled,Credit Card,94.06,5.0
69128,13831,2025-02-15,Delivered,Debit Card,209.06,
69129,4870,2025-03-10,Delivered,Wallet,208.32,
69130,12530,2025-01-15,Delivered,UPI,73.42,2.0
69131,13122,2025-07-02,Delivered,UPI,126.84,7.0
69132,16112,2025-06-09,Delivered,UPI,63.34,
69133,12121,2025-11-06,Delivered,UPI,212.1,
69134,18519,2025-08-05,Delivered,COD,199.41,
69135,13788,2025-08-16,Delivered,UPI,47.15,
69136,4967,2025-10-29,Delivered,Debit Card,173.95,7.0
69137,18868,2025-08-16,Delivered,UPI,87.91,
69138,3842,2025-08-09,Delivered,Net Banking,98.28,
69139,3749,2025-12-10,Delivered,COD,100.65,
69140,14779,2025-06-21,Delivered,Net Banking,152.89,
69141,10461,2025-09-06,Delivered,Credit Card,161.08,
69142,3231,2025-05-31,Delivered,Credit Card,206.69,
69143,2310,2025-09-13,Delivered,UPI,171.15,
69144,3407,2025-01-04,Delivered,Debit Card,84.38,
69145,18631,2025-10-10,Cancelled,Credit Card,109.47,
69146,11779,2025-10-27,Delivered,Wallet,207.92,
69147,14539,2025-11-25,Delivered,Debit Card,62.86,
69148,2586,2025-07-15,Delivered,Net Banking,142.18,
69149,7631,2025-04-24,Shipped,UPI,88.42,
69150,11149,2025-10-11,Delivered,Debit Card,75.47,8.0
69151,10285,2025-12-16,Delivered,UPI,147.51,6.0
69152,7511,2025-10-23,Delivered,UPI,160.71,5.0
69153,1907,2025-12-05,Delivered,UPI,107.09,
69154,13615,2025-02-15,Cancelled,UPI,78.44,
69155,12001,2025-12-09,Delivered,COD,218.27,7.0
69156,8479,2025-10-05,Cancelled,COD,161.3,
69157,18640,2025-11-08,Delivered,Net Banking,149.67,5.0
69158,15084,2025-06-14,Delivered,Credit Card,106.54,6.0
69159,7374,2025-08-11,Delivered,Wallet,96.7,
69160,1072,2025-08-29,Delivered,Debit Card,113.91,
69161,16009,2025-07-22,Delivered,Net Banking,76.46,
69162,8889,2025-02-06,Delivered,Debit Card,44.34,3.0
69163,9537,2025-04-02,Delivered,UPI,164.57,
69164,11797,2025-02-23,Delivered,Net Banking,117.05,
69165,13217,2025-11-10,Delivered,Debit Card,93.48,
69166,12241,2025-05-26,Delivered,Debit Card,126.71,
69167,5732,2025-04-24,Delivered,UPI,166.59,
69168,3570,2025-03-27,Delivered,Net Banking,202.45,
69169,572,2025-10-03,Delivered,Debit Card,41.32,
69170,259,2025-07-23,Delivered,Credit Card,138.38,
69171,17837,2025-08-20,Delivered,Net Banking,65.13,5.0
69172,19908,2025-10-19,Cancelled,COD,68.63,
69173,7224,2025-12-22,Delivered,UPI,203.66,
69174,4323,2025-10-15,Delivered,Credit Card,164.82,3.0
69175,8022,2025-12-23,Delivered,Debit Card,48.15,7.0
69176,2060,2025-10-01,Delivered,Credit Card,71.36,4.0
69177,12643,2025-09-23,Delivered,Credit Card,63.16,
69178,4576,2025-02-25,Delivered,UPI,154.4,8.0
69179,6415,2025-02-04,Delivered,Net Banking,79.51,
69180,17096,2025-01-09,Delivered,UPI,103.76,
69181,11396,2025-09-30,Delivered,UPI,166.55,
69182,2738,2025-09-12,Delivered,Credit Card,180.04,
69183,1902,2025-09-05,Delivered,COD,84.35,
69184,13082,2025-09-02,Shipped,Wallet,106.69,4.0
69185,3283,2025-09-28,Delivered,UPI,150.48,
69186,3991,2025-11-12,Delivered,COD,213.56,
69187,12095,2025-10-10,Delivered,Credit Card,158.18,
69188,18320,2025-08-23,Shipped,Net Banking,95.65,1.0
69189,10866,2025-03-27,Delivered,Net Banking,50.03,
69190,9453,2025-10-22,Delivered,Wallet,97.88,8.0
69191,17171,2025-04-09,Delivered,UPI,97.31,
69192,5964,2025-09-25,Delivered,UPI,132.95,
69193,701,2025-02-21,Delivered,Credit Card,52.35,
69194,11161,2025-07-19,Delivered,Credit Card,90.69,
69195,2671,2025-09-05,Delivered,Net Banking,122.82,
69196,1217,2025-11-06,Delivered,UPI,78.75,
69197,1929,2025-10-03,Shipped,Credit Card,164.82,7.0
69198,2217,2025-11-03,Delivered,Credit Card,64.89,
69199,13115,2025-11-18,Delivered,COD,129.9,
69200,11692,2025-11-24,Delivered,Credit Card,79.76,5.0
69201,6477,2025-11-26,Delivered,Debit Card,199.15,2.0
69202,4979,2025-04-15,Delivered,Credit Card,156.84,3.0
69203,12,2025-11-04,Delivered,Wallet,194.6,
69204,3208,2025-01-07,Delivered,Debit Card,215.26,
69205,11525,2025-12-12,Delivered,UPI,172.33,5.0
69206,11141,2025-03-14,Delivered,Credit Card,208.34,
69207,14675,2025-11-26,Delivered,Debit Card,130.48,3.0
69208,670,2025-11-03,Delivered,COD,169.21,
69209,15912,2025-06-02,Delivered,UPI,143.32,7.0
69210,11675,2025-12-20,Delivered,Debit Card,206.42,
69211,5580,2025-02-05,Delivered,UPI,115.65,3.0
69212,8780,2025-04-26,Delivered,Debit Card,46.48,
69213,15986,2025-04-10,Delivered,Debit Card,54.84,3.0
69214,9798,2025-01-04,Delivered,Credit Card,214.38,
69215,14090,2025-03-05,Delivered,COD,57.28,
69216,8199,2025-10-30,Delivered,Credit Card,142.78,
69217,10952,2025-11-11,Cancelled,Net Banking,173.73,
69218,16640,2025-10-16,Cancelled,Credit Card,111.02,
69219,10018,2025-08-02,Delivered,UPI,44.8,
69220,11268,2025-09-05,Delivered,UPI,214.8,
69221,8516,2025-08-16,Delivered,UPI,59.62,6.0
69222,3856,2025-04-10,Delivered,Credit Card,45.14,
69223,19521,2025-05-31,Delivered,Wallet,175.08,
69224,404,2025-11-07,Delivered,UPI,200.97,
69225,2526,2025-02-05,Delivered,Wallet,101.58,
69226,14186,2025-01-15,Delivered,Wallet,51.73,
69227,14746,2025-09-28,Delivered,COD,192.97,
69228,3169,2025-11-13,Delivered,Credit Card,94.35,
69229,12713,2025-08-30,Cancelled,Net Banking,156.4,
69230,17747,2025-10-21,Delivered,UPI,152.24,6.0
69231,16009,2025-12-25,Cancelled,Wallet,170.26,
69232,95,2025-09-05,Delivered,UPI,171.37,
69233,826,2025-06-24,Delivered,UPI,127.47,
69234,9414,2025-12-29,Delivered,Wallet,211.0,5.0
69235,7097,2025-09-04,Delivered,UPI,163.97,
69236,1861,2025-03-11,Delivered,UPI,160.21,
69237,3901,2025-09-27,Delivered,UPI,204.3,
69238,18919,2025-10-15,Delivered,Credit Card,172.3,
69239,7446,2025-01-05,Delivered,Net Banking,197.82,
69240,4502,2025-06-19,Delivered,Credit Card,185.99,2.0
69241,3266,2025-12-15,Delivered,UPI,89.03,
69242,11857,2025-11-06,Delivered,Net Banking,71.33,
69243,9376,2025-03-22,Delivered,Debit Card,85.67,7.0
69244,6877,2025-05-01,Delivered,Debit Card,119.06,
69245,7448,2025-09-17,Delivered,UPI,184.99,
69246,4097,2025-12-05,Delivered,Net Banking,147.25,
69247,14878,2025-11-25,Delivered,UPI,192.5,3.0
69248,14922,2025-04-06,Delivered,Net Banking,41.57,
69249,660,2025-09-25,Delivered,UPI,209.57,
69250,4366,2025-08-09,Delivered,UPI,76.69,8.0
69251,1239,2025-05-27,Delivered,Debit Card,208.51,6.0
69252,1743,2025-04-30,Delivered,UPI,205.05,
69253,19194,2025-07-14,Delivered,Net Banking,201.72,
69254,9190,2025-08-10,Delivered,Credit Card,55.91,2.0
69255,4042,2025-12-01,Delivered,Credit Card,64.03,2.0
69256,19341,2025-10-17,Cancelled,Wallet,91.6,8.0
69257,9604,2025-01-23,Delivered,UPI,75.7,
69258,13656,2025-03-10,Delivered,Debit Card,140.47,
69259,19194,2025-04-04,Delivered,UPI,181.1,
69260,18689,2025-03-22,Delivered,Credit Card,189.83,
69261,19325,2025-04-28,Delivered,UPI,106.05,
