return_id,order_id,order_item_id,return_date,return_qty,reason,refund_amount
4973,60880,124466,2025-02-18,1,Damaged,11963.88
4974,60884,124474,2025-04-16,1,Damaged,17257.41
4975,60893,124494,2025-05-15,1,Not as Expected,47896.11
4976,60898,124504,2025-12-07,1,Not as Expected,12371.39
4977,60929,124569,2025-03-29,2,Wrong Item,6353.03
4978,60936,124584,2025-09-15,1,Changed Mind,9836.05
4979,60940,124592,2025-10-11,3,Wrong Item,20694.07
4980,60940,124594,2025-10-03,1,Wrong Item,3546.68
4981,60944,124601,2025-04-10,1,Changed Mind,4256.14
4982,60948,124610,2025-08-14,1,Changed Mind,20884.39
4983,60963,124640,2025-10-21,1,Damaged,4445.38
4984,60968,124648,2025-07-27,1,Changed Mind,10379.87
4985,60985,124685,2025-10-08,1,Wrong Item,2047.25
4986,61000,124715,2025-12-06,1,Changed Mind,20653.67
4987,61015,124748,2025-08-14,1,Changed Mind,4622.7
4988,61027,124768,2025-12-31,1,Size Issue,37595.57
4989,61028,124771,2025-04-08,1,Not as Expected,85560.78
4990,61038,124791,2025-04-29,3,Wrong Item,22642.11
4991,61047,124809,2025-09-17,1,Wrong Item,72922.62
4992,61066,124839,2025-10-10,3,Not as Expected,167451.84
4993,61068,124846,2025-12-31,1,Size Issue,56492.91
4994,61069,124847,2025-05-04,1,Damaged,4090.54
4995,61079,124863,2025-12-31,1,Wrong Item,27753.65
4996,61100,124908,2025-06-28,1,Size Issue,3067.31
4997,61100,124909,2025-06-25,1,Wrong Item,4867.69
4998,61109,124932,2025-10-13,3,Damaged,210266.59
4999,61117,124953,2025-02-10,1,Size Issue,18425.99
5000,61124,124969,2025-08-31,1,Not as Expected,2567.87
5001,61145,125019,2025-07-24,1,Changed Mind,1669.12
5002,61156,125036,2025-11-08,1,Wrong Item,1647.41
5003,61163,125050,2025-04-18,1,Wrong Item,24097.55
5004,61163,125051,2025-04-26,2,Size Issue,89165.61
5005,61165,125055,2025-10-28,1,Changed Mind,21063.32
5006,61169,125060,2025-10-11,1,Not as Expected,18491.06
5007,61174,125071,2025-04-15,1,Changed Mind,8622.53
5008,61194,125104,2025-06-05,3,Changed Mind,13091.38
5009,61202,125122,2025-12-31,1,Changed Mind,5487.86
5010,61205,125128,2025-02-25,1,Damaged,13191.41
5011,61216,125151,2025-09-20,1,Changed Mind,28685.53
5012,61232,125180,2025-12-30,1,Wrong Item,2786.99
5013,61277,125274,2025-03-10,1,Not as Expected,46929.27
5014,61278,125275,2025-09-08,1,Wrong Item,4795.15
5015,61279,125277,2025-01-25,1,Changed Mind,47896.11
5016,61285,125290,2025-12-16,1,Changed Mind,4130.35
5017,61286,125293,2025-06-01,2,Damaged,4565.84
5018,61291,125307,2025-11-04,1,Not as Expected,7521.7
5019,61306,125339,2025-11-17,1,Not as Expected,6838.71
5020,61309,125345,2025-11-14,1,Damaged,48668.9
5021,61356,125446,2025-02-24,1,Not as Expected,49084.17
5022,61369,125478,2025-12-31,1,Changed Mind,23309.52
5023,61416,125574,2025-08-03,1,Changed Mind,81159.48
5024,61426,125592,2025-11-22,1,Not as Expected,31746.34
5025,61429,125599,2025-10-30,1,Damaged,3232.21
5026,61460,125662,2025-09-25,2,Changed Mind,10734.08
5027,61472,125685,2025-05-01,1,Not as Expected,3929.29
5028,61517,125769,2025-12-16,1,Damaged,4581.35
5029,61532,125805,2025-12-08,2,Not as Expected,122953.88
5030,61535,125811,2025-08-22,2,Not as Expected,91596.43
5031,61549,125844,2025-08-17,1,Size Issue,7174.93
5032,61568,125881,2025-09-12,1,Size Issue,1539.65
5033,61595,125938,2025-06-08,1,Not as Expected,5733.73
5034,61602,125952,2025-05-04,1,Not as Expected,3483.74
5035,61609,125963,2025-12-31,1,Size Issue,6916.34
5036,61620,125984,2025-11-24,1,Size Issue,57828.35
5037,61640,126019,2025-07-08,1,Not as Expected,10497.15
5038,61646,126027,2025-10-29,1,Changed Mind,56768.87
5039,61669,126067,2025-11-13,1,Changed Mind,2178.23
5040,61682,126087,2025-06-03,1,Changed Mind,1336.74
5041,61742,126219,2025-08-26,1,Changed Mind,3368.8
5042,61747,126230,2025-03-13,1,Wrong Item,53425.19
5043,61769,126274,2025-11-05,1,Wrong Item,76095.3
5044,61777,126295,2025-06-26,1,Damaged,16678.22
5045,61781,126299,2025-03-07,1,Wrong Item,7623.36
5046,61784,126307,2025-10-10,2,Damaged,122953.88
5047,61793,126324,2025-12-28,1,Changed Mind,4090.54
5048,61805,126351,2025-11-25,1,Changed Mind,20917.97
5049,61808,126355,2025-01-18,1,Changed Mind,10916.48
5050,61810,126359,2025-11-07,1,Damaged,23776.88
5051,61831,126402,2025-12-06,1,Changed Mind,1680.19
5052,61836,126415,2025-10-01,1,Wrong Item,67424.0
5053,61863,126467,2025-05-25,1,Wrong Item,7349.36
5054,61864,126469,2025-11-25,1,Wrong Item,3319.36
5055,61892,126523,2025-05-19,1,Wrong Item,26759.6
5056,61899,126546,2025-10-01,1,Not as Expected,70160.77
5057,61900,126547,2025-04-09,1,Size Issue,14686.61
5058,61903,126554,2025-05-17,1,Damaged,2408.53
5059,61909,126568,2025-02-03,1,Changed Mind,2568.29
5060,61954,126653,2025-07-18,1,Size Issue,19226.28
5061,61957,126658,2025-08-13,2,Wrong Item,14367.68
5062,61962,126664,2025-10-15,1,Changed Mind,11086.37
5063,61969,126680,2025-02-19,2,Size Issue,7257.38
5064,61976,126696,2025-05-08,1,Size Issue,10556.03
5065,62009,126769,2025-11-26,1,Damaged,80851.26
5066,62026,126795,2025-12-31,1,Not as Expected,61984.23
5067,62030,126804,2025-08-25,2,Damaged,68128.13
5068,62046,126836,2025-12-24,1,Wrong Item,73422.2
5069,62063,126870,2025-02-23,1,Damaged,68796.64
5070,62065,126875,2025-08-09,1,Damaged,4172.2
5071,62082,126911,2025-08-22,1,Size Issue,21407.68
5072,62083,126913,2025-08-06,1,Damaged,4456.75
5073,62101,126953,2025-08-06,1,Wrong Item,3539.84
5074,62102,126955,2025-10-03,1,Not as Expected,3556.3
5075,62112,126980,2025-05-13,1,Damaged,8739.81
5076,62126,127009,2025-09-21,1,Wrong Item,4031.88
5077,62136,127028,2025-07-08,1,Damaged,17616.55
5078,62145,127047,2025-04-27,2,Size Issue,70037.22
5079,62181,127129,2025-09-03,1,Changed Mind,14951.04
5080,62182,127134,2025-07-28,1,Size Issue,54070.65
5081,62195,127164,2025-12-31,1,Changed Mind,20917.97
5082,62220,127218,2025-10-02,1,Wrong Item,76531.21
5083,62248,127272,2025-05-18,1,Damaged,19172.88
5084,62254,127284,2025-01-11,2,Not as Expected,10482.08
5085,62257,127294,2025-08-16,1,Size Issue,33613.78
5086,62268,127311,2025-12-31,1,Wrong Item,19818.17
5087,62327,127432,2025-09-30,1,Damaged,8889.29
5088,62343,127460,2025-03-24,1,Wrong Item,10288.56
5089,62356,127487,2025-12-18,1,Size Issue,2365.63
5090,62360,127498,2025-02-23,2,Size Issue,59170.06
5091,62384,127548,2025-10-22,1,Damaged,18647.62
5092,62403,127583,2025-12-31,1,Wrong Item,24133.16
5093,62408,127590,2025-12-18,1,Wrong Item,69557.88
5094,62445,127661,2025-04-27,1,Size Issue,18007.04
5095,62449,127671,2025-11-09,1,Size Issue,5742.86
5096,62463,127697,2025-05-29,1,Damaged,25369.03
5097,62465,127704,2025-03-02,1,Damaged,5966.08
5098,62470,127714,2025-07-08,1,Damaged,3162.18
5099,62481,127739,2025-11-23,1,Changed Mind,13947.19
5100,62482,127740,2025-06-05,1,Wrong Item,9988.83
5101,62487,127758,2025-11-30,1,Changed Mind,2282.92
5102,62517,127819,2025-03-08,1,Size Issue,4867.69
5103,62518,127821,2025-07-09,1,Wrong Item,782.46
5104,62522,127829,2025-12-31,1,Not as Expected,12850.1
5105,62540,127868,2025-06-28,2,Wrong Item,23366.26
5106,62545,127882,2025-02-22,1,Damaged,51971.47
5107,62570,127933,2025-07-19,4,Size Issue,15060.5
5108,62620,128027,2025-10-31,1,Wrong Item,20978.57
5109,62626,128038,2025-10-17,1,Size Issue,63678.23
5110,62631,128045,2025-08-20,1,Damaged,6714.65
5111,62634,128051,2025-12-31,1,Wrong Item,16558.65
5112,62636,128054,2025-12-10,1,Not as Expected,5945.57
5113,62681,128144,2025-07-21,1,Not as Expected,18165.69
5114,62711,128198,2025-04-02,1,Wrong Item,17226.73
5115,62717,128208,2025-12-31,1,Not as Expected,1762.49
5116,62732,128237,2025-06-06,1,Wrong Item,22758.8
5117,62737,128249,2025-11-19,1,Size Issue,1079.08
5118,62752,128281,2025-10-12,1,Wrong Item,8777.47
5119,62756,128287,2025-05-31,1,Not as Expected,4031.88
5120,62757,128290,2025-10-29,1,Damaged,12052.03
5121,62784,128346,2025-04-02,1,Changed Mind,14642.72
5122,62784,128347,2025-04-13,1,Wrong Item,29161.08
5123,62805,128391,2025-11-03,1,Changed Mind,21056.8
5124,62813,128405,2025-10-22,1,Not as Expected,978.07
5125,62839,128453,2025-04-29,1,Not as Expected,942.84
5126,62857,128492,2025-05-17,1,Damaged,7787.84
5127,62878,128533,2025-03-25,1,Not as Expected,2288.1
5128,62884,128542,2025-12-12,2,Changed Mind,31202.26
5129,62897,128582,2025-05-19,1,Changed Mind,59305.86
5130,62911,128613,2025-12-02,1,Wrong Item,17149.93
5131,62966,128731,2025-02-17,1,Damaged,7275.47
5132,62967,128734,2025-02-08,1,Wrong Item,12328.99
5133,62978,128760,2025-06-03,1,Damaged,4445.38
5134,62980,128764,2025-09-03,1,Wrong Item,3435.24
5135,62984,128772,2025-12-13,1,Changed Mind,6377.85
5136,62987,128778,2025-04-03,1,Size Issue,26400.63
5137,63046,128891,2025-03-02,1,Wrong Item,3088.13
5138,63058,128915,2025-06-07,2,Changed Mind,81423.39
5139,63073,128950,2025-01-27,1,Size Issue,8889.29
5140,63100,128998,2025-10-05,1,Wrong Item,16412.58
5141,63102,129001,2025-03-10,1,Changed Mind,10553.13
5142,63112,129023,2025-06-15,1,Wrong Item,12782.56
5143,63115,129028,2025-01-16,1,Changed Mind,6428.02
5144,63118,129038,2025-11-26,1,Changed Mind,5215.01
5145,63124,129048,2025-01-24,1,Size Issue,2986.53
5146,63133,129066,2025-07-06,1,Size Issue,14615.07
5147,63135,129071,2025-06-24,1,Wrong Item,3250.66
5148,63145,129090,2025-07-04,1,Wrong Item,2047.25
5149,63153,129104,2025-04-26,2,Changed Mind,10702.03
5150,63176,129152,2025-10-27,1,Damaged,20883.19
5151,63187,129172,2025-12-01,1,Changed Mind,998.3
5152,63201,129202,2025-05-30,1,Wrong Item,2013.34
5153,63213,129224,2025-09-05,1,Changed Mind,59932.45
5154,63214,129227,2025-12-31,1,Damaged,3540.46
5155,63223,129246,2025-05-16,1,Size Issue,4413.79
5156,63250,129309,2025-08-17,1,Damaged,7547.37
5157,63251,129312,2025-07-30,1,Not as Expected,5448.89
5158,63279,129370,2025-11-03,1,Not as Expected,3372.81
5159,63310,129433,2025-11-19,1,Changed Mind,87242.29
5160,63313,129439,2025-10-05,1,Changed Mind,12528.55
5161,63320,129455,2025-08-21,1,Wrong Item,2408.53
5162,63329,129470,2025-10-09,1,Not as Expected,53159.78
5163,63336,129481,2025-06-18,1,Not as Expected,7394.76
5164,63336,129482,2025-06-16,1,Wrong Item,9988.83
5165,63342,129495,2025-07-27,1,Not as Expected,19082.18
5166,63345,129503,2025-12-31,1,Not as Expected,9383.86
5167,63346,129506,2025-02-06,1,Changed Mind,5674.0
5168,63375,129559,2025-08-01,1,Damaged,35566.34
5169,63379,129567,2025-09-12,1,Not as Expected,2842.14
5170,63379,129568,2025-09-28,1,Not as Expected,14821.07
5171,63387,129586,2025-08-26,1,Not as Expected,13260.96
5172,63388,129587,2025-05-20,1,Size Issue,2219.87
5173,63390,129594,2025-12-31,1,Not as Expected,72922.62
5174,63395,129607,2025-03-19,1,Damaged,3232.21
5175,63405,129623,2025-07-16,1,Not as Expected,49181.55
5176,63408,129631,2025-05-30,1,Changed Mind,369.94
5177,63435,129687,2025-07-30,1,Wrong Item,10767.49
5178,63441,129698,2025-12-31,1,Changed Mind,24761.42
5179,63452,129723,2025-12-21,1,Wrong Item,682.74
5180,63453,129726,2025-12-30,1,Not as Expected,8685.01
5181,63474,129766,2025-11-18,1,Changed Mind,8156.04
5182,63480,129778,2025-12-05,1,Wrong Item,15997.23
5183,63506,129829,2025-07-11,1,Size Issue,887.38
5184,63508,129832,2025-04-12,1,Changed Mind,10553.13
5185,63510,129834,2025-10-18,1,Wrong Item,12677.26
5186,63522,129866,2025-10-14,1,Damaged,12318.19
5187,63523,129867,2025-12-31,1,Not as Expected,11212.7
5188,63528,129876,2025-04-11,2,Size Issue,36331.38
5189,63551,129929,2025-05-21,1,Size Issue,3120.6
5190,63552,129932,2025-08-05,1,Not as Expected,5367.04
5191,63555,129936,2025-09-05,1,Not as Expected,8278.02
5192,63561,129948,2025-12-09,1,Not as Expected,33613.78
5193,63589,130006,2025-09-29,1,Not as Expected,17276.4
5194,63605,130035,2025-12-17,1,Not as Expected,13370.14
5195,63609,130044,2025-10-09,1,Not as Expected,5532.21
5196,63618,130065,2025-10-20,1,Size Issue,17256.44
5197,63681,130198,2025-08-03,1,Not as Expected,1608.36
5198,63682,130199,2025-02-23,1,Not as Expected,11979.62
5199,63722,130279,2025-09-14,1,Changed Mind,18041.07
5200,63724,130285,2025-10-24,1,Damaged,69276.49
5201,63737,130312,2025-01-11,2,Size Issue,34838.17
5202,63787,130424,2025-07-22,1,Wrong Item,30388.87
5203,63793,130439,2025-12-19,1,Changed Mind,4864.67
5204,63797,130447,2025-08-17,2,Changed Mind,38830.9
5205,63802,130456,2025-10-22,1,Damaged,6007.76
5206,63803,130459,2025-06-19,1,Wrong Item,26779.67
5207,63823,130499,2025-08-09,2,Changed Mind,52129.3
5208,63825,130502,2025-02-14,1,Size Issue,5820.38
5209,63827,130507,2025-02-26,1,Not as Expected,6341.61
5210,63839,130534,2025-06-23,1,Wrong Item,81282.74
5211,63848,130552,2025-10-18,1,Wrong Item,67919.37
5212,63861,130581,2025-09-02,1,Wrong Item,898.12
5213,63865,130587,2025-10-04,1,Damaged,3152.61
5214,63870,130599,2025-12-27,1,Changed Mind,43653.53
5215,63876,130611,2025-11-12,1,Wrong Item,2047.25
5216,63892,130643,2025-07-31,1,Size Issue,10553.13
5217,63894,130649,2025-07-30,1,Damaged,9969.28
5218,63897,130657,2025-07-27,1,Changed Mind,65543.16
5219,63919,130701,2025-10-05,1,Damaged,11212.7
5220,63922,130707,2025-06-19,1,Wrong Item,1908.8
5221,63923,130711,2025-05-29,1,Size Issue,1775.9
5222,63944,130749,2025-03-17,2,Damaged,2158.17
5223,63954,130773,2025-12-21,1,Changed Mind,5641.35
5224,63967,130799,2025-09-11,2,Wrong Item,67276.28
5225,63973,130808,2025-05-07,1,Wrong Item,17091.54
5226,63978,130819,2025-05-10,1,Wrong Item,478.44
5227,63984,130831,2025-07-13,3,Not as Expected,11407.8
5228,63988,130836,2025-04-11,1,Wrong Item,14740.79
5229,63988,130837,2025-04-08,1,Changed Mind,6948.01
5230,63992,130849,2025-09-16,1,Damaged,3977.02
5231,64006,130884,2025-03-04,1,Changed Mind,1409.5
5232,64010,130891,2025-12-31,1,Not as Expected,2560.33
5233,64020,130916,2025-08-02,1,Changed Mind,19996.54
5234,64023,130921,2025-07-27,1,Not as Expected,11962.76
5235,64056,130988,2025-06-23,1,Changed Mind,50501.79
5236,64091,131062,2025-10-24,1,Changed Mind,11356.72
5237,64097,131074,2025-03-27,1,Damaged,18520.4
5238,64122,131114,2025-07-23,2,Damaged,37190.49
5239,64134,131140,2025-06-11,1,Size Issue,1576.96
5240,64137,131146,2025-10-30,1,Not as Expected,15031.18
5241,64139,131149,2025-12-24,1,Not as Expected,5439.58
5242,64166,131210,2025-12-31,1,Damaged,21407.68
5243,64177,131235,2025-02-12,1,Not as Expected,30725.79
5244,64190,131259,2025-01-18,3,Size Issue,39574.23
5245,64191,131262,2025-11-16,1,Not as Expected,74915.56
5246,64194,131268,2025-10-23,1,Not as Expected,2155.73
5247,64198,131274,2025-08-06,2,Damaged,9227.56
5248,64199,131275,2025-07-15,1,Size Issue,17276.4
5249,64200,131280,2025-02-02,1,Changed Mind,2853.65
5250,64207,131292,2025-06-13,2,Wrong Item,6496.52
5251,64210,131302,2025-05-07,1,Size Issue,11522.95
5252,64214,131308,2025-10-30,1,Changed Mind,11924.3
5253,64217,131317,2025-06-29,1,Not as Expected,23242.19
5254,64219,131324,2025-09-14,1,Size Issue,9071.06
5255,64251,131390,2025-12-10,1,Wrong Item,7931.36
5256,64282,131449,2025-07-21,1,Changed Mind,57450.06
5257,64290,131469,2025-04-16,2,Damaged,1954.12
5258,64313,131518,2025-12-08,1,Damaged,2560.33
5259,64322,131532,2025-06-07,1,Changed Mind,3135.37
5260,64348,131578,2025-03-22,1,Size Issue,33267.68
5261,64349,131581,2025-10-04,1,Damaged,14041.02
5262,64349,131583,2025-09-28,1,Wrong Item,18956.99
5263,64379,131648,2025-08-23,1,Changed Mind,7028.23
5264,64396,131697,2025-12-25,1,Damaged,25421.62
5265,64407,131727,2025-09-11,1,Not as Expected,31092.06
5266,64424,131764,2025-08-07,1,Size Issue,4746.86
5267,64440,131795,2025-04-15,1,Not as Expected,4081.0
5268,64451,131824,2025-02-23,1,Wrong Item,8737.91
5269,64455,131830,2025-05-26,1,Changed Mind,12618.58
5270,64455,131831,2025-06-10,1,Size Issue,441.4
5271,64471,131859,2025-10-25,1,Size Issue,6373.36
5272,64502,131919,2025-11-12,1,Changed Mind,61442.62
5273,64543,132001,2025-10-07,1,Changed Mind,14717.18
5274,64555,132029,2025-05-21,1,Damaged,2616.67
5275,64602,132127,2025-05-16,1,Changed Mind,3802.6
5276,64619,132157,2025-03-26,1,Not as Expected,39817.78
5277,64623,132167,2025-11-27,1,Wrong Item,17283.12
5278,64642,132199,2025-03-23,1,Not as Expected,3170.63
5279,64646,132210,2025-04-29,1,Changed Mind,6130.0
5280,64658,132235,2025-01-30,2,Changed Mind,8890.76
5281,64662,132240,2025-04-21,2,Wrong Item,29442.91
5282,64668,132252,2025-11-05,1,Not as Expected,18491.06
5283,64686,132286,2025-12-29,1,Size Issue,10767.49
5284,64698,132306,2025-03-09,2,Damaged,15928.31
5285,64732,132375,2025-05-31,1,Damaged,50197.74
5286,64739,132388,2025-11-26,1,Size Issue,2402.05
5287,64740,132391,2025-08-04,1,Damaged,18491.06
5288,64757,132425,2025-12-31,1,Wrong Item,8931.59
5289,64770,132454,2025-12-31,1,Size Issue,72922.62
5290,64772,132459,2025-12-31,1,Changed Mind,1011.45
5291,64773,132461,2025-03-15,1,Size Issue,3422.34
5292,64788,132492,2025-04-16,1,Wrong Item,68796.64
5293,64812,132538,2025-04-05,1,Changed Mind,5008.32
5294,64830,132570,2025-12-11,1,Damaged,1815.35
5295,64840,132589,2025-07-18,1,Changed Mind,14547.67
5296,64856,132617,2025-05-11,1,Changed Mind,10288.56
5297,64865,132633,2025-08-22,1,Changed Mind,6032.21
5298,64868,132641,2025-03-06,1,Not as Expected,93611.59
5299,64898,132698,2025-12-31,1,Size Issue,25659.7
5300,64929,132765,2025-07-24,1,Changed Mind,16363.62
5301,64930,132767,2025-03-27,1,Wrong Item,61442.62
5302,64941,132789,2025-11-20,2,Wrong Item,53497.98
5303,64956,132823,2025-01-22,1,Wrong Item,3419.22
5304,64957,132826,2025-11-02,1,Damaged,5367.04
5305,64957,132828,2025-10-19,1,Size Issue,393.06
5306,64962,132835,2025-08-07,1,Size Issue,53930.43
5307,64979,132865,2025-05-20,1,Wrong Item,18491.06
5308,64979,132867,2025-05-31,1,Wrong Item,44582.81
5309,65003,132909,2025-02-27,1,Wrong Item,4445.38
5310,65013,132930,2025-06-17,1,Size Issue,1403.65
5311,65019,132938,2025-10-27,1,Damaged,3940.76
5312,65030,132961,2025-05-29,1,Changed Mind,2408.53
5313,65039,132979,2025-08-17,1,Size Issue,34805.92
5314,65060,133036,2025-09-16,1,Changed Mind,3612.47
5315,65088,133083,2025-12-14,1,Size Issue,4622.7
5316,65089,133085,2025-07-15,1,Changed Mind,7547.37
5317,65123,133150,2025-02-08,1,Damaged,54070.65
5318,65126,133158,2025-11-22,1,Size Issue,22154.95
5319,65131,133168,2025-04-16,1,Size Issue,15930.61
5320,65179,133272,2025-01-19,1,Wrong Item,2845.96
5321,65181,133276,2025-06-06,1,Size Issue,15045.58
5322,65194,133299,2025-07-31,1,Size Issue,74299.68
5323,65198,133304,2025-04-15,2,Changed Mind,141232.28
5324,65232,133372,2025-08-13,1,Changed Mind,1257.15
5325,65237,133383,2025-08-14,2,Changed Mind,13142.92
5326,65239,133391,2025-04-12,1,Wrong Item,6254.87
5327,65300,133510,2025-07-06,1,Wrong Item,5648.29
5328,65302,133516,2025-11-04,1,Changed Mind,16363.62
5329,65316,133541,2025-03-02,2,Changed Mind,2107.52
5330,65326,133563,2025-12-06,1,Damaged,13967.75
5331,65346,133600,2025-04-07,1,Size Issue,79905.14
5332,65354,133614,2025-04-29,1,Changed Mind,10310.01
5333,65355,133617,2025-03-27,1,Changed Mind,89217.12
5334,65365,133641,2025-02-13,1,Size Issue,528.28
5335,65380,133671,2025-12-12,1,Wrong Item,3183.51
5336,65391,133697,2025-04-28,1,Size Issue,13191.41
5337,65402,133721,2025-10-21,1,Not as Expected,25262.93
5338,65413,133741,2025-02-12,1,Wrong Item,4160.43
5339,65416,133746,2025-08-31,1,Changed Mind,14218.95
5340,65435,133773,2025-12-31,1,Changed Mind,3010.94
5341,65457,133815,2025-12-31,1,Size Issue,26064.65
5342,65462,133823,2025-01-31,2,Changed Mind,138552.98
5343,65486,133879,2025-01-14,1,Wrong Item,1462.67
5344,65501,133906,2025-11-22,2,Not as Expected,7140.46
5345,65505,133913,2025-10-21,1,Wrong Item,8278.02
5346,65517,133944,2025-12-09,1,Size Issue,36908.76
5347,65532,133983,2025-02-03,1,Wrong Item,2592.23
5348,65569,134064,2025-04-07,1,Damaged,15997.23
5349,65590,134104,2025-11-08,1,Damaged,462.42
5350,65593,134112,2025-11-30,1,Not as Expected,8278.02
5351,65613,134146,2025-12-31,1,Damaged,2047.25
5352,65624,134176,2025-02-20,1,Damaged,77105.03
5353,65636,134197,2025-03-29,1,Size Issue,942.84
5354,65676,134281,2025-02-08,2,Not as Expected,51105.51
5355,65689,134307,2025-07-15,3,Size Issue,17836.71
5356,65690,134309,2025-08-19,1,Size Issue,4746.28
5357,65713,134361,2025-12-21,1,Wrong Item,20076.77
5358,65731,134406,2025-02-23,1,Changed Mind,85034.68
5359,65771,134494,2025-02-20,1,Size Issue,2562.62
5360,65790,134528,2025-12-31,1,Changed Mind,14545.44
5361,65793,134533,2025-05-24,1,Size Issue,1680.19
5362,65825,134600,2025-02-22,1,Changed Mind,26619.65
5363,65829,134609,2025-07-07,1,Changed Mind,2092.52
5364,65835,134620,2025-05-03,1,Wrong Item,8396.09
5365,65835,134621,2025-05-09,1,Not as Expected,12802.31
5366,65868,134702,2025-04-05,2,Not as Expected,53497.98
5367,65873,134709,2025-10-27,2,Size Issue,135176.62
5368,65879,134726,2025-02-21,1,Size Issue,53930.43
5369,65890,134753,2025-07-17,1,Damaged,16305.04
5370,65894,134759,2025-11-16,1,Damaged,3681.49
5371,65899,134775,2025-07-13,1,Damaged,5433.27
5372,65917,134816,2025-08-02,1,Damaged,14160.11
5373,65919,134818,2025-03-26,1,Size Issue,978.07
5374,65934,134844,2025-09-26,1,Damaged,15031.18
5375,65950,134887,2025-11-01,1,Not as Expected,3583.61
5376,65963,134911,2025-12-11,1,Changed Mind,782.46
5377,65977,134938,2025-05-01,1,Size Issue,8254.26
5378,66017,135020,2025-04-21,3,Wrong Item,7510.83
5379,66032,135045,2025-09-26,1,Size Issue,92374.19
5380,66032,135048,2025-09-28,1,Changed Mind,3042.08
5381,66040,135069,2025-05-28,1,Changed Mind,77004.7
5382,66076,135133,2025-11-24,1,Size Issue,1796.24
5383,66141,135270,2025-08-05,1,Size Issue,18647.62
5384,66166,135323,2025-07-23,1,Not as Expected,18990.6
5385,66170,135328,2025-12-02,1,Size Issue,1680.19
5386,66179,135347,2025-12-09,1,Not as Expected,10365.86
5387,66186,135362,2025-05-28,1,Changed Mind,12666.45
5388,66191,135372,2025-10-30,1,Size Issue,4624.87
5389,66192,135374,2025-12-31,1,Wrong Item,1787.07
5390,66193,135375,2025-03-18,1,Changed Mind,6334.02
5391,66204,135402,2025-09-11,1,Damaged,3612.47
5392,66219,135436,2025-06-18,2,Changed Mind,116676.19
5393,66250,135493,2025-12-25,1,Wrong Item,57746.08
5394,66252,135495,2025-02-02,2,Damaged,17562.56
5395,66252,135499,2025-01-22,1,Changed Mind,4294.05
5396,66257,135509,2025-01-18,1,Not as Expected,42236.34
5397,66273,135539,2025-02-20,1,Changed Mind,19818.17
5398,66294,135597,2025-04-29,1,Damaged,68186.8
5399,66318,135652,2025-09-15,1,Changed Mind,4971.27
5400,66355,135722,2025-09-07,1,Size Issue,9197.8
5401,66361,135734,2025-11-23,1,Not as Expected,6707.54
5402,66362,135736,2025-08-28,1,Changed Mind,15558.01
5403,66382,135783,2025-10-01,2,Size Issue,33631.29
5404,66410,135846,2025-08-18,1,Wrong Item,21982.31
5405,66412,135849,2025-05-07,1,Changed Mind,18758.25
5406,66413,135851,2025-09-02,1,Damaged,18996.71
5407,66422,135876,2025-05-03,2,Not as Expected,29442.91
5408,66432,135892,2025-11-27,2,Not as Expected,18560.75
5409,66436,135901,2025-12-29,1,Not as Expected,80295.41
5410,66463,135952,2025-10-31,1,Wrong Item,598.05
5411,66489,136012,2025-12-31,1,Changed Mind,13018.03
5412,66495,136022,2025-02-03,2,Changed Mind,15806.74
5413,66496,136025,2025-01-12,1,Wrong Item,2408.53
5414,66496,136026,2025-01-17,1,Changed Mind,13967.75
5415,66497,136027,2025-08-15,2,Changed Mind,23503.12
5416,66536,136115,2025-02-01,1,Size Issue,6838.71
5417,66541,136122,2025-10-22,2,Changed Mind,9626.54
5418,66542,136124,2025-05-15,1,Not as Expected,11833.42
5419,66600,136242,2025-09-04,1,Wrong Item,61984.23
5420,66609,136256,2025-09-21,1,Damaged,13719.94
5421,66610,136258,2025-02-17,1,Changed Mind,16432.65
5422,66640,136331,2025-03-05,1,Size Issue,14902.79
5423,66641,136333,2025-12-31,1,Size Issue,50501.79
5424,66665,136379,2025-03-14,1,Changed Mind,7196.21
5425,66679,136406,2025-06-12,1,Not as Expected,6792.63
5426,66693,136434,2025-11-24,1,Not as Expected,15601.13
5427,66727,136505,2025-05-05,1,Wrong Item,1072.93
5428,66766,136595,2025-03-23,1,Not as Expected,7397.32
5429,66803,136656,2025-10-28,1,Damaged,1787.07
5430,66806,136668,2025-04-16,1,Damaged,7358.24
5431,66822,136705,2025-12-31,1,Not as Expected,16061.42
5432,66824,136709,2025-02-28,1,Size Issue,26064.65
5433,66837,136742,2025-07-24,1,Not as Expected,18165.69
5434,66850,136773,2025-12-12,1,Damaged,5667.28
5435,66855,136782,2025-09-01,1,Size Issue,10576.4
5436,66870,136811,2025-07-28,1,Size Issue,4149.2
5437,66880,136827,2025-05-07,1,Changed Mind,6007.76
5438,66890,136852,2025-02-26,1,Damaged,3733.16
5439,66902,136878,2025-12-31,1,Wrong Item,5241.04
5440,66905,136887,2025-11-17,1,Changed Mind,25126.6
5441,66907,136889,2025-08-09,3,Not as Expected,39438.36
5442,66920,136913,2025-09-08,1,Size Issue,1545.17
5443,66921,136915,2025-10-22,2,Not as Expected,50437.22
5444,66938,136944,2025-02-23,1,Wrong Item,13370.14
5445,66972,137013,2025-03-10,1,Changed Mind,11963.88
5446,66974,137015,2025-05-28,2,Size Issue,45625.44
